word,word_shape,word_phono,length,frequency_bin,real_wbps,real_mbps,real_wbos,real_mbos,nonword1,nonword1_phono,nonword1_wbps,nonword1_mbps,nonword1_wbos,nonword1_mbos,nonword2,nonword2_phono,nonword2_wbps,nonword2_mbps,nonword2_wbos,nonword2_mbos,nonword3,nonword3_phono,nonword3_wbps,nonword3_mbps,nonword3_wbos,nonword3_mbos
fulana,CVCVCV,fulana,6,<10,-1.0848641428571428,-0.8889464571428572,-1.0770261428571428,-0.888904842857143,nucina,nusina,-1.0680517142857142,-0.9136446,-1.1006751428571429,-0.9580625571428572,nucara,nukaRa,-1.0302962857142857,-1.008182457142857,-1.0683308571428571,-1.0177211285714287,turina,tuRina,-1.0244341428571428,-0.8467633142857142,-1.021896142857143,-0.8314474142857143
fulano,CVCVCV,fulano,6,<10,-1.07324,-0.9006220285714287,-1.0656778571428571,-0.9039722714285716,turino,tuRino,-1.101678,-0.8993630285714287,-1.0991194285714283,-0.8861852714285715,nucino,nusino,-1.1452954285714283,-0.9662158857142856,-1.1778985714285717,-1.0121961285714287,nucato,nukato,-1.1656802857142858,-1.0511996,-1.19838,-1.0583061285714286
fular,CVCVC,fulaR,5,<10,-1.0400128333333334,-0.9763700333333332,-1.031563,-0.9845909833333334,lucar,lukaR,-1.0275971666666666,-1.038634533333333,-1.001815,-1.009955816666667,ludar,luDaR,-1.0148185,-1.1408148666666669,-1.0057725,-1.0975559833333337,gusar,gusaR,-1.0102076666666666,-1.1104738666666665,-1.0379706666666666,-1.139678483333333
fulgente,CVCCVCCV,fulxente,8,<10,-0.9840865555555556,-0.890565688888889,-0.9603853333333334,-0.8736788777777776,fobjente,foBxente,-0.8715581111111111,-0.8741633555555555,-0.9105824444444444,-0.9010885444444444,,,,,,,,,,,,
fulgor,CVCCVC,fulGoR,6,<10,-1.263340142857143,-1.0995958857142856,-1.2301627142857143,-1.0834949857142857,furmor,fuRmoR,-1.2708171428571429,-1.0494551714285714,-1.2826158571428572,-1.0366782714285716,lurgor,luRGoR,-1.287348142857143,-1.123748742857143,-1.245015142857143,-1.0890419857142857,firgor,fiRGoR,-1.3167561428571428,-1.1471638857142856,-1.254134285714286,-1.1126672714285717
fulminar,CVCCVCVC,fulminaR,8,<10,-1.044027,-1.0163104666666667,-1.0641473333333331,-1.0316903222222222,furlanar,fuRlanaR,-1.0473966666666668,-1.0406404666666669,-1.056598777777778,-1.0298047666666668,golmanar,golmanaR,-1.0476138888888888,-1.024847133333333,-1.096879777777778,-1.0443225444444444,felganar,felGanaR,-1.0660437777777778,-1.0170338,-1.0692925555555557,-1.0212636555555554
fumada,CVCVCV,fumaDa,6,<10,-0.8622465714285715,-0.9332718857142857,-0.8645867142857143,-0.9306255571428572,gusida,gusiDa,-0.8584740000000001,-0.9204937428571428,-0.9412704285714284,-0.9490681285714286,lusida,lusiDa,-0.8180235714285714,-0.8513475999999999,-0.9365035714285714,-0.8983321285714286,nucida,nusiDa,-0.9646411428571428,-0.9299684571428573,-0.9751357142857142,-0.9360697
fumadero,CVCVCVCV,fumaDeRo,8,<10,-0.9750712222222222,-0.9606716888888888,-1.0098635555555555,-0.9303084333333334,butacera,butaseRa,-0.9651664444444444,-0.8844063555555555,-0.9846184444444444,-0.9349787666666668,butasera,butaseRa,-0.9651664444444444,-0.8844063555555555,-1.0310525555555554,-0.9496578777777778,bucacera,bukaseRa,-0.9929164444444444,-0.9287983555555556,-1.0367026666666666,-0.9478396555555556
fumador,CVCVCVC,fumaDoR,7,<10,-0.871642375,-0.977481525,-0.900563375,-0.9803333625,lusidor,lusiDoR,-0.87953875,-0.92657665,-1.009884875,-0.9957497375,gusidor,gusiDoR,-0.914932875,-0.9870794,-1.01405575,-1.0401437375,nucidor,nusiDoR,-1.007829125,-0.995369775,-1.043688,-1.0287708625
fumar,CVCVC,fumaR,5,<10,-0.9345655,-0.9881458666666668,-0.9273566666666668,-0.9739458166666668,lusar,lusaR,-0.9630155,-1.0294753666666667,-1.0324093333333333,-1.08133865,ludar,luDaR,-1.0148185,-1.1408148666666669,-1.0057725,-1.0975559833333337,lujar,luxaR,-1.0885901666666666,-1.1467585333333332,-1.0807006666666668,-1.1401394833333334
fumigar,CVCVCVC,fumiGaR,7,<10,-0.90504675,-0.971538275,-0.938522,-0.9817007375,lusimar,lusimaR,-0.933923125,-0.9408404,-0.9780355,-0.9595489875,funazar,funasaR,-0.953639625,-0.950476775,-0.9389855,-0.9864096125,gusimar,gusimaR,-0.96931725,-1.0013326500000002,-0.982206375,-1.0039439875
fumista,CVCVCCV,fumista,7,<10,-0.87686875,-0.812897775,-0.86770325,-0.7982169875,nudasta,nuDasta,-0.902554875,-0.92029365,-0.899917125,-0.9510647375,nudesta,nuDesta,-0.939564,-0.8143619,-0.90745575,-0.7873616125,nurasta,nuRasta,-1.04586175,-0.932697025,-1.050102375,-0.9141081125
funda,CVCCV,funda,5,10-100,-0.904784,-0.7837007000000001,-0.8350381666666666,-0.7636146500000001,genda,xenda,-0.9735488333333334,-0.7959961999999999,-0.8836598333333333,-0.76785915,lenda,lenda,-1.0322778333333331,-0.8853463666666667,-0.949363,-0.85948115,,,,,,
fundador,CVCCVCVC,fundaDoR,8,10-100,-0.8243368888888889,-0.8765841333333335,-0.8464076666666667,-0.8244771000000001,fompador,fompaDoR,-0.9250975555555556,-0.9491348,-0.948185,-0.9626176555555556,fumpidor,fumpiDoR,-0.9520075555555556,-0.9866588000000002,-0.9605566666666666,-0.9950925444444444,fampador,fampaDoR,-0.9599914444444444,-0.9470288,-0.9988984444444444,-0.9720013222222222
fundar,CVCCVC,fundaR,6,10-100,-0.8712095714285715,-0.865468457142857,-0.9188972857142856,-0.9585915571428572,lendar,lendaR,-0.9804898571428572,-0.9525937428571428,-1.0168899999999998,-1.0407632714285715,,,,,,,,,,,,
fundido,CVCCVCV,fundiDo,7,<10,-0.827774125,-0.84991565,-0.826785875,-0.8498663625,fumpado,fumpaDo,-0.837995375,-0.8995277750000001,-0.84434425,-0.9046054875,fuspado,fuspaDo,-0.950172875,-0.94309365,-0.91776575,-0.9290074875,,,,,,
fundir,CVCCVC,fundiR,6,<10,-0.966307,-0.8797623142857144,-0.9498482857142856,-0.9321515571428572,fustir,fustiR,-0.9782964285714284,-0.9517143142857142,-0.9527284285714286,-0.9500581285714286,,,,,,,,,,,,
funesto,CVCVCCV,funesto,7,<10,-0.909492125,-0.837573025,-0.9142755,-0.8446974875000001,lusasto,lusasto,-0.981755,-0.9896509,-1.023411,-1.0357844875,lumasto,lumasto,-0.99731525,-0.94285115,-0.996069125,-0.9292617375,lususto,lususto,-1.008147125,-0.947739775,-1.024112375,-0.9325711125
furcia,CVCCVV,fuRsja,6,<10,-1.0462211428571428,-0.8551466000000001,-1.0430804285714286,-0.9424977,vuncia,bunsja,-1.0557384285714286,-0.9084787428571428,-1.175957142857143,-0.9939781285714286,luncia,lunsja,-0.9932748571428572,-0.8974347428571429,-0.9574662857142858,-0.8956705571428571,,,,,,
furgón,CVCCVC,fuRGon,6,<10,-1.0231817142857142,-0.9467328857142856,-1.028495142857143,-0.9471608428571427,fumbón,fumbon,-0.9865375714285716,-0.9472546,-0.954348,-0.9256109857142858,fulsón,fulson,-1.0930502857142856,-1.0119530285714289,-1.1194664285714286,-1.0124869857142855,funsón,funson,-0.940796,-0.9395560285714284,-1.170429,-1.020341842857143
furia,CVCVV,fuRja,5,10-100,-1.0225316666666666,-0.8474648666666668,-0.9262698333333332,-0.8663248166666667,funio,funjo,-0.9917278333333334,-0.8696740333333333,-0.95207,-0.8959573166666668,lunia,lunja,-1.1979656666666667,-1.0232613666666666,-1.0791388333333334,-1.0001528166666669,vucia,busja,-0.8324088333333334,-0.8085725333333332,-1.0654441666666667,-1.0283403166666667
furioso,CVCVVCV,fuRjoso,7,<10,-1.04235775,-0.8500211499999999,-1.103518875,-0.8854041125000001,lucieso,lusjeso,-1.027617375,-0.919416025,-1.03332325,-0.9628628625,guciaso,gusjaso,-0.995925625,-0.925634275,-1.29572875,-1.0672776125,luciaso,lusjaso,-0.9605315,-0.8654536500000001,-0.9786455,-0.9125103625
furor,CVCVC,fuRoR,5,<10,-1.4491823333333331,-1.1588813666666666,-1.2735506666666667,-1.1140326500000002,fuler,fuleR,-1.3401625,-1.1136603666666665,-1.3324235,-1.1196973166666668,lunor,lunoR,-1.323926333333333,-1.1865112,-1.335853,-1.1982859833333337,lulor,luloR,-1.308003,-1.0762427,-1.3148381666666666,-1.11782965
furriel,CVCCVVC,furiel,6,<10,-1.422560142857143,-1.2886936,-1.26933875,-1.0662737375,rurrial,rurial,-1.4648057142857145,-1.187733457142857,-1.1780735,-1.0159896125,lurrial,lurial,-1.5051428571428571,-1.2093071714285717,-1.124795625,-0.9931603625,vurrial,burial,-1.2593921428571428,-1.1968973142857142,-1.27158875,-1.0673359875
furtivo,CVCCVCV,fuRtiBo,7,<10,-1.0399085,-0.94692165,-1.032153625,-0.9347952375000002,firtabo,fiRtaBo,-1.028199625,-1.0381629,-1.101096875,-1.0304454875,firtaño,fiRtaYo,-1.105721125,-1.0476779,-1.112193125,-1.0325864875,virtipo,biRtipo,-1.14073,-1.0369464000000002,-1.155833375,-1.0238114875
fuselaje,CVCVCVCV,fuselaxe,8,<10,-1.0531883333333334,-0.9825439111111112,-1.0566101111111112,-1.0412314333333332,bucicaje,busikaxe,-0.9935165555555556,-0.9485282444444444,-1.087853777777778,-0.9727021,bucecame,busekame,-0.9887565555555556,-1.0172704666666668,-1.1121822222222222,-1.015299211111111,bumicaje,bumikaxe,-1.1634322222222222,-1.0238593555555555,-1.151357777777778,-1.0436692111111112
fusil,CVCVC,fusil,5,<10,-1.132463,-0.9969696999999998,-1.1683108333333332,-1.00618465,fumel,fumel,-1.143042,-1.0391565333333337,-1.1374275,-1.0519339833333334,lucil,lusil,-1.1174405,-1.0091658666666667,-1.1391023333333334,-1.058714816666667,lumil,lumil,-1.1783453333333334,-1.014483866666667,-1.1756693333333332,-1.0225484833333334
fusilar,CVCVCVC,fusilaR,7,<10,-0.972653125,-0.9525024,-0.996460375,-0.9737287375,lumalar,lumalaR,-1.00410325,-0.98648715,-1.001480125,-0.9810588625,nucisar,nusisaR,-1.02877775,-1.02841965,-1.172120625,-1.1529378625,lunalar,lunalaR,-1.113352125,-1.05318015,-1.12054975,-1.0577384875
fusionar,CVCVVCVC,fusjonaR,8,<10,-0.7706813333333333,-0.8389550222222222,-0.8401733333333333,-0.8695559888888889,lumienar,lumjenaR,-0.9404571111111112,-0.9727108,-0.926236111111111,-0.9827321,,,,,,,,,,,,
fusta,CVCCV,fusta,5,<10,-0.9208388333333332,-0.7950668666666667,-0.8868105000000001,-0.7553174833333335,lasta,lasta,-0.8936621666666666,-0.8275067000000002,-0.89594,-0.8391119833333334,lesta,lesta,-0.8781835,-0.8418463666666666,-0.8762374999999999,-0.8241953166666667,gista,xista,-1.0027971666666666,-0.8783006999999999,-1.0025406666666667,-0.8790468166666666
fuste,CVCCV,fuste,5,<10,-0.8344251666666667,-0.8629512,-0.8031171666666667,-0.8326956500000001,laste,laste,-0.8072483333333333,-0.8945751999999999,-0.8122468333333334,-0.91573315,geste,xeste,-0.889049,-0.9061752000000002,-0.9166315,-0.8961624833333333,giste,xiste,-0.9163833333333334,-0.9457648666666666,-0.9188475,-0.9562184833333336
fustigar,CVCCVCVC,fustiGaR,8,<10,-0.9065797777777777,-0.9385668,-0.9043525555555556,-0.9055913222222222,funtamar,funtamaR,-0.8888374444444445,-0.8671239111111111,-0.8922613333333334,-0.8692527666666665,funtazar,funtasaR,-0.8696822222222222,-0.9124800222222222,-0.937215888888889,-0.9842571,fostazar,fostasaR,-1.0416466666666666,-0.9938286888888888,-1.1036702222222223,-1.0622436555555557
futbolín,CVCCVCVC,futBolin,8,<10,-1.1645088888888888,-1.2656293555555556,-1.1915733333333334,-1.199400322222222,fecnolín,feknolin,-1.2997277777777778,-1.1329926888888888,-1.3102588888888889,-1.1049581000000002,,,,,,,,,,,,
futesa,CVCVCV,futesa,6,<10,-1.1139732857142857,-0.9625900285714286,-1.122453857142857,-0.9937177,nucela,nusela,-1.0719404285714285,-1.0285856,-1.085823,-1.0128429857142858,nuvela,nuBela,-1.066463857142857,-1.0190900285714286,-1.3188854285714289,-1.1374764142857143,nudeca,nuDeka,-1.228475,-0.9436197428571428,-1.1344004285714286,-0.9730962714285716
futuro,CVCVCV,futuRo,6,>100,-1.1083614285714287,-1.0422933142857145,-1.1240882857142858,-1.0105395571428573,nucura,nukuRa,-1.1174402857142858,-1.0236424571428573,-1.1579102857142856,-1.0292277,nucuto,nukuto,-1.1980237142857142,-1.0774053142857145,-1.2033677142857144,-1.0875014142857145,nudura,nuDuRa,-1.2005389999999998,-1.1063580285714285,-1.13377,-1.0439957
fábrica,CVCCVCV,faBRika,7,10-100,-0.936814625,-0.8107964000000001,-0.960899875,-0.8474502375,vágraca,baGRaka,-0.982723125,-0.828179775,-1.0475635,-0.8573546125,,,,,,,,,,,,
fábula,CVCVCV,faBula,6,<10,-0.9305858571428572,-0.8604126000000001,-0.947741,-0.8714965571428571,tásusa,tasusa,-1.1296537142857142,-0.9301913142857144,-1.1412222857142855,-0.9425548428571427,,,,,,,,,,,,
fácil,CVCVC,fasil,5,10-100,-1.1956225,-1.0122618666666667,-1.127123833333333,-1.0000908166666669,lásil,lasil,-1.174849,-1.0154568666666668,-1.242185,-1.06129615,fásel,fasel,-1.1571601666666669,-1.0151952,-1.219638,-1.0934274833333333,vásil,basil,-1.1524271666666668,-0.9533885333333334,-1.289548,-1.0448583166666667
fálico,CVCVCV,faliko,6,<10,-0.901513857142857,-0.8848668857142857,-0.8747108571428572,-0.8352755571428572,táriso,taRiso,-0.9786458571428572,-0.9730210285714288,-1.0626432857142858,-0.9688227,táraco,taRako,-0.9844402857142855,-0.9104531714285716,-0.9806508571428572,-0.8894659857142858,fáraso,faRaso,-0.9931955714285714,-0.9280256,-1.0475615714285715,-0.9305519857142858
fármaco,CVCCVCV,faRmako,7,<10,-1.063476125,-0.94493565,-1.06462525,-0.9263171125,gálmico,galmiko,-1.061107375,-0.91486715,-1.093894375,-0.9483766124999998,gárcico,gaRsiko,-1.0587525,-0.9390469,-1.097396125,-0.9612656125,váldaco,balDako,-1.078979875,-0.8658790249999999,-1.15190725,-0.9022009875
fécula,CVCVCV,fekula,6,<10,-0.8944287142857144,-0.8820570285714285,-0.8883558571428571,-0.8427387000000001,nésusa,nesusa,-1.0695521428571428,-0.9824477428571428,-1.072210857142857,-1.0065317,,,,,,,,,,,,
fémina,CVCVCV,femina,6,<10,-1.057903,-0.8472100285714286,-1.0631145714285717,-0.8315104142857143,lésana,lesana,-1.0345095714285717,-0.9435483142857144,-1.0449907142857142,-0.9473159857142858,génana,xenana,-1.0933792857142857,-0.9232114571428572,-1.0817917142857143,-0.9238769857142858,vésana,besana,-1.0117647142857142,-0.8838660285714285,-1.063762,-0.911948842857143
féretro,CVCVCCV,feRetRo,7,<10,-1.031993,-0.901377775,-1.01614425,-0.8954967375,néceclo,neseklo,-1.036110625,-1.0193314,-1.1530855,-1.0595377375,nécegro,neseGRo,-1.05739375,-0.99837365,-1.210926875,-1.0455383625,nécedro,neseDRo,-1.074387125,-0.9857132749999998,-1.088034625,-0.9907141125
férrico,CVCCVCV,feriko,6,<10,-1.092151,-0.9546880285714286,-0.9833195,-0.8438091125,vérraso,beraso,-1.0407144285714287,-0.8810958857142855,-0.959157125,-0.8540519875,térraso,teraso,-0.9792388571428572,-0.8413514571428572,-0.996144875,-0.8596973625000001,,,,,,
fértil,CVCCVC,feRtil,6,<10,-1.1213175714285717,-0.949115742857143,-1.118172857142857,-0.9182059857142858,fórdil,foRDil,-1.130669142857143,-0.9508228857142856,-1.0585577142857143,-0.9032801285714286,vórtil,boRtil,-1.1485542857142856,-0.9971741714285716,-1.1401852857142856,-0.9818389857142856,férdel,feRDel,-1.167985,-1.036884742857143,-1.195269142857143,-0.9943619857142858
férula,CVCVCV,feRula,6,<10,-1.2481318571428572,-1.0638008857142858,-1.189162,-1.0105284142857145,nétusa,netusa,-1.246495142857143,-1.0759446,-1.2308868571428573,-1.0881639857142855,nénusa,nenusa,-1.2668578571428573,-1.1121844571428572,-1.2742140000000002,-1.1420254142857142,nélusa,nelusa,-1.2134114285714286,-1.0462146,-1.2713417142857144,-1.0800582714285711
fétido,CVCVCV,fetiDo,6,<10,-0.9753738571428572,-0.9665898857142856,-0.9749242857142856,-0.9644302714285714,névida,neBiDa,-0.9813084285714284,-0.9562440285714284,-1.0181267142857142,-0.9342177000000002,técado,tekaDo,-0.9581207142857144,-0.8555321714285713,-0.9514811428571428,-0.8587164142857143,vécado,bekaDo,-0.9991227142857142,-0.9571554571428572,-0.914904,-0.9136037
física,CVCVCV,fisika,6,10-100,-0.9842991428571428,-0.8373163142857142,-1.039169,-0.9225609857142858,nícisa,nisisa,-1.032263857142857,-0.9230104571428572,-1.1881101428571428,-1.009052842857143,límaca,limaka,-1.058197,-0.9003280285714287,-1.0592275714285715,-0.9102242714285717,vínaca,binaka,-1.1157844285714285,-0.8635208857142859,-1.0584888571428572,-0.8601688428571429
físico,CVCVCV,fisiko,6,10-100,-1.028368857142857,-0.8920061714285714,-1.0819047142857143,-0.9736074142857144,límaco,limako,-1.0573061428571429,-0.9194597428571428,-1.058237,-0.9273244142857144,níciso,nisiso,-1.082525142857143,-0.9886638857142857,-1.189263857142857,-1.019861985714286,vínaco,binako,-1.1148935714285717,-0.8695236000000001,-1.0574982857142856,-0.8646984142857143
fístula,CVCCVCV,fistula,7,<10,-0.948863625,-0.9141859,-0.9873695,-0.9502079875,núscula,nuskula,-0.9591475,-0.9043574,-0.993325875,-0.9744113624999998,náscula,naskula,-0.9616705,-0.9202914,-0.972222,-0.9525319875,túscula,tuskula,-0.910017,-0.86924165,-0.9447535,-0.9184181124999998
fónico,CVCVCV,foniko,6,<10,-1.0308308571428573,-0.9097377428571428,-1.036702,-0.8997172714285714,nóciso,nosiso,-1.0234258571428572,-0.9296103142857142,-1.173477857142857,-1.0400241285714285,vómaco,bomako,-1.0683964285714285,-0.9050930285714284,-1.2077004285714286,-0.9660817,vósaco,bosako,-1.0809828571428572,-0.8613344571428571,-1.106589,-0.9662368428571428
fósforo,CVCCVCV,fosfoRo,7,<10,-1.228227375,-1.0392559,-1.23812825,-1.0465046125000002,lísboro,lisBoRo,-1.22022375,-1.0437419,-1.208551125,-1.0751837375,vúnforo,bumfoRo,-1.197278875,-1.0810739,-1.34893625,-1.1641141125,vúlforo,bulfoRo,-1.169847875,-1.06297065,-1.250925,-1.0734201125
fósil,CVCVC,fosil,5,<10,-1.3098013333333334,-1.0575163666666667,-1.3738210000000002,-1.0963563166666668,fónel,fonel,-1.3104758333333333,-1.0963368666666666,-1.3413145,-1.1031699833333335,lócil,losil,-1.2511755,-1.0828865333333333,-1.348602,-1.15000815,lósel,losel,-1.2336625,-1.1257402,-1.2486496666666669,-1.1841069833333335
fóvea,CVCVV,foBea,5,<10,-1.2933126666666668,-1.105005866666667,-1.5448868333333332,-1.19167065,nófeo,nofeo,-1.3627946666666666,-1.1768800333333334,-1.3623675000000002,-1.17939665,nóbeo,noBeo,-1.2213241666666663,-1.0438823666666668,-1.402184833333333,-1.1005209833333334,,,,,,
fúnebre,CVCVCCV,funeBRe,7,<10,-1.087651,-0.955123025,-1.120761125,-0.9387878625,lúseple,luseple,-1.085892125,-0.990875525,-1.202771875,-1.0618253625,lúsetre,lusetRe,-1.094794,-0.991933775,-1.23876475,-1.0705132375,lúsedre,luseDRe,-1.10760725,-0.9908579,-1.263165,-1.0830258625
fúngico,CVCCVCV,fuNxiko,7,<10,-1.088359125,-1.090266025,-1.051663875,-0.9143268625,vúlvico,bulBiko,-1.114407625,-1.031278275,-1.19933425,-1.0214128625,lúnfaco,lumfako,-1.12492525,-1.006791525,-1.21634875,-1.0931376125,lúmbico,lumbiko,-1.012454625,-0.8952044000000001,-0.984449125,-0.9016618625
gabacho,CVCVCCV,gaBaCo,6,<10,-1.241243,-1.0113120285714283,-1.107026625,-1.0128699875,fadarro,faDaro,-1.300015857142857,-1.0952331714285717,-0.975735,-1.0110761125,favicho,faBiCo,-1.173149142857143,-1.0152568857142856,-1.143962625,-1.0274766125,favarro,faBaro,-1.1395931428571429,-0.9843213142857145,-0.97428725,-0.9357778625
gabarra,CVCVCCV,gaBara,6,<10,-1.263319,-0.9963934571428572,-0.928343625,-0.8724229875,fadacha,faDaCa,-1.2681602857142855,-1.0931621714285715,-1.101511375,-0.9919336125,favirra,faBira,-1.351063,-1.0920716,-0.99164,-0.9132473624999998,favacha,faBaCa,-1.1480817142857145,-0.9459166,-1.0154505,-0.9554406125
gabinete,CVCVCVCV,gaBinete,8,10-100,-1.0735723333333334,-0.9380586888888888,-1.083672888888889,-0.9647939888888888,baferete,bafeRete,-1.1004613333333333,-0.9623690222222222,-1.1531255555555555,-0.9811564333333336,nagetete,naxetete,-1.1038404444444443,-0.9827135777777778,-1.2785766666666667,-1.0557958777777778,nagelete,naxelete,-1.0420564444444445,-0.9656142444444444,-1.1416177777777776,-0.9723849888888888
gabán,CVCVC,gaBan,5,<10,-0.9179905,-1.0110865333333334,-0.8889585000000001,-1.06200015,naván,naBan,-0.8873833333333333,-1.1063380333333337,-1.0568936666666666,-1.1073193166666668,,,,,,,,,,,,
gacela,CVCVCV,gasela,6,<10,-0.9159752857142855,-0.8901120285714287,-1.0347954285714285,-0.9465964142857144,taresa,taResa,-0.9252027142857144,-0.8905708857142857,-0.9573378571428572,-0.8489549857142858,naresa,naResa,-0.969792,-0.9230961714285714,-1.0011132857142857,-0.8906615571428571,tanesa,tanesa,-1.0479442857142858,-0.9000150285714287,-1.0593052857142855,-0.9393021285714286
gaceta,CVCVCV,gaseta,6,<10,-1.108056,-0.8979747428571427,-1.1791282857142855,-0.9533438428571428,natena,natena,-1.111625857142857,-0.9485771714285712,-1.1134995714285714,-0.9451597000000002,navena,naBena,-1.1198768571428572,-0.9899986,-1.0904854285714285,-0.902139842857143,nabena,naBena,-1.1198768571428572,-0.9899986,-1.203647,-1.0245047
gaditana,CVCVCVCV,gaDitana,8,<10,-1.0896018888888888,-0.9891584666666668,-1.0605162222222222,-0.9101458777777778,bavenana,baBenana,-1.0945213333333337,-0.9709114666666668,-1.1969066666666666,-0.9971912111111112,bavinaca,baBinaka,-1.15438,-0.9144416888888888,-1.2364988888888888,-0.9699621,badenaca,baDenaka,-1.187251111111111,-0.9349970222222224,-1.1897377777777778,-0.9317429888888888
gaditano,CVCVCVCV,gaDitano,8,<10,-1.080561,-0.9987575777777778,-1.0516898888888888,-0.921396211111111,bavinaco,baBinako,-1.153687777777778,-0.9190944666666668,-1.2357277777777778,-0.9734854333333334,nabetaco,naBetako,-1.17678,-1.0072128,-1.2017433333333334,-0.9894001,navetaco,naBetako,-1.17678,-1.0072128,-1.2040288888888888,-0.9653481000000002
